LinearVel.X,LinearVel.Y,LinearAcc.X,LinearAcc.Y,AngularVel.Z,AngularAcc.Z,VelMulDelta.X,VelMulDelta.Y, Angvelmuldelta.Z,GTruthPosDiff.X,GTruthPosDiff.Y,GTruthRotDiff.Z
-10.103151,-19.842171,-14.320965,-3.791057,-0.523599,0.000000,-1.010315,-1.984217,-0.052360,-109.707395,-200.124480,-0.052360,
-11.598524,-20.119288,-14.953727,-2.771176,-0.523599,0.000000,-1.159852,-2.011929,-0.052360,-124.990834,-202.276757,-0.052360,
-13.149251,-20.289547,-15.507273,-1.702583,-0.523599,0.000000,-1.314925,-2.028955,-0.052360,-140.781634,-203.332352,-0.052360,
-14.747543,-20.348385,-15.982915,-0.588385,-0.523599,0.000000,-1.474754,-2.034839,-0.052360,-157.002428,-203.249240,-0.052360,
-16.385545,-20.291631,-16.380016,0.567538,-0.523599,0.000000,-1.638554,-2.029163,-0.052360,-173.573963,-201.988483,-0.052360,
-18.055230,-20.115555,-16.696859,1.760767,-0.523599,0.000000,-1.805523,-2.011556,-0.052360,-190.615440,-199.279422,-0.095993,
-19.827083,-19.723833,-17.718527,3.917215,-0.959931,-4.363323,-1.982708,-1.972383,-0.095993,-212.730320,-188.355245,-0.244347,
-22.461824,-17.875284,-26.347411,18.485489,-2.443466,-14.835352,-2.246182,-1.787528,-0.244347,-243.519668,-154.062021,-0.349067,
-25.683844,-13.185260,-32.220198,46.900244,-3.490671,-10.472043,-2.568384,-1.318526,-0.349067,-270.274489,-88.325182,5.890486,
-27.656502,-5.381213,-19.726574,78.040465,58.904862,623.955312,-2.765650,-0.538121,5.890486,-273.266661,-0.638981,-0.392699,
-26.609605,3.765716,10.468963,91.469289,-3.926991,-628.318515,-2.660961,0.376572,-0.392699,-242.897348,87.914970,-0.392699,
-22.195446,12.147969,44.141589,83.822527,-3.926991,-0.000000,-2.219545,1.214797,-0.392699,-182.514166,159.074142,-0.392699,
-15.149437,18.189546,70.460092,60.415774,-3.926991,0.000000,-1.514944,1.818955,-0.392699,-107.916516,201.875100,-0.065450,
-8.171708,21.258755,69.777290,30.692092,-0.654498,32.724923,-0.817171,2.125876,-0.065450,-57.631361,222.632402,0.000000,
-4.361388,22.826739,38.103198,15.679835,0.000000,6.544985,-0.436139,2.282674,0.000000,-30.800918,235.161591,0.000000,
-2.341164,23.981387,20.202245,11.546485,0.000000,0.000000,-0.234116,2.398139,0.000000,-16.607203,245.942576,0.000000,
-1.268384,25.024310,10.727798,10.429230,0.000000,0.000000,-0.126838,2.502431,0.000000,-9.072948,256.161598,0.000000,
-0.699170,26.036510,5.692137,10.121993,0.000000,0.000000,-0.069917,2.603651,0.000000,-5.078083,266.224745,0.000000,
-0.397586,27.040120,3.015839,10.036104,0.000000,0.000000,-0.039759,2.704012,0.000000,-2.964270,276.244139,0.000000,
-0.238235,28.041262,1.593514,10.011416,0.000000,0.000000,-0.023823,2.804126,0.000000,-1.850136,286.250878,0.000000,
-0.154472,29.041659,0.837625,10.003976,0.000000,0.000000,-0.015447,2.904166,0.000000,-1.454911,273.531320,0.000000,
-0.139138,26.158661,0.153346,-28.829985,0.000000,0.000000,-0.013914,2.615866,0.000000,-1.278852,248.344583,0.000000,
-0.114376,24.617658,0.247617,-15.410028,0.000000,0.000000,-0.011438,2.461766,0.000000,-0.959554,252.013866,0.000000,
-0.085487,25.617763,0.288891,10.001048,0.000000,0.000000,-0.008549,2.561776,0.000000,-0.762364,262.014168,0.000000,
-0.071058,26.617813,0.144293,10.000499,0.000000,0.000000,-0.007106,2.661781,0.000000,-0.666804,272.014080,0.000000,
-0.064313,27.617840,0.067448,10.000268,0.000000,0.000000,-0.006431,2.761784,0.000000,-0.625253,282.013517,0.000000,
-0.061652,28.617853,0.026610,10.000136,0.000000,0.000000,-0.006165,2.861785,0.000000,-1.040561,292.010116,0.034907,
-0.212991,29.615925,-1.513390,9.980716,0.349066,3.490658,-0.021299,2.961593,0.034907,-6.420542,301.850308,0.052360,
-1.027108,30.583957,-8.141174,9.680317,0.523599,1.745329,-0.102711,3.058396,0.052360,-17.267600,311.097057,0.165807,
-2.582993,31.427869,-15.558849,8.439129,1.658065,11.344666,-0.258299,3.142787,0.165807,-51.694068,313.911738,0.331614,
-7.477043,31.075984,-48.940501,-3.518854,3.316136,16.580702,-0.747704,3.107598,0.331614,-116.649244,294.106573,0.392699,
-14.819804,27.703652,-73.427611,-33.723319,3.926991,6.108552,-1.481980,2.770365,0.392699,-190.172954,239.070189,0.392699,
-21.763093,20.743055,-69.432882,-69.605973,3.926991,0.000000,-2.176309,2.074306,0.392699,-244.980337,153.524746,-5.890486,
-25.967156,11.266363,-42.040631,-94.766912,-58.904862,-628.318515,-2.596716,1.126636,-5.890486,-267.547378,58.199889,0.065450,
-27.081501,2.582396,-11.143451,-86.839675,0.654498,595.593591,-2.708150,0.258240,0.065450,-273.441692,-3.903967,-0.008727,
-27.523128,-2.112421,-4.416265,-46.948163,-0.087266,-7.417649,-2.752313,-0.211242,-0.008727,-272.774424,-31.868508,-0.052360,
-26.377420,-3.267991,11.457075,-11.555703,-0.523599,-4.363323,-2.637742,-0.326799,-0.052360,-247.440567,-30.656277,-0.052360,
-23.588678,-2.922484,27.887424,3.455070,-0.523599,0.000000,-2.358868,-0.292248,-0.052360,-220.036705,-27.261117,-0.052360,
-20.882562,-2.587214,27.061156,3.352701,-0.523599,0.000000,-2.088256,-0.258721,-0.052360,-193.446623,-23.966779,-0.052360,
-18.256599,-2.261874,26.259631,3.253398,-0.523599,0.000000,-1.825660,-0.226187,-0.052360,-188.757998,-17.442988,6.230825,
-19.311678,-1.361257,-10.550793,9.006171,62.308253,628.318512,-1.931168,-0.136126,6.230825,-199.032690,-7.871429,-0.052360,
-20.318341,-0.363444,-10.066627,9.978127,-0.523599,-628.318512,-2.031834,-0.036344,-0.052360,-208.781387,2.677737,-0.052360,
-21.269306,0.732156,-9.509649,10.956003,-0.523599,0.000000,-2.126931,0.073216,-0.052360,-218.073304,13.126206,0.000000,
-22.194934,1.656428,-9.256284,9.242715,0.000000,5.235988,-2.219493,0.165643,0.000000,-227.477089,19.959597,0.000000,
-23.145454,2.200983,-9.505192,5.445554,0.000000,0.000000,-2.314545,0.220098,0.000000,-237.095377,24.128773,0.000000,
-24.114184,2.544324,-9.687308,3.433406,0.000000,0.000000,-2.411418,0.254432,0.000000,-246.848254,26.923660,-0.017453,
-25.091139,2.804061,-9.769545,2.597372,-0.174533,-1.745329,-2.509114,0.280406,-0.017453,-256.249994,31.990714,-0.095993,
-25.980538,3.620111,-8.893989,8.160498,-0.959931,-7.853981,-2.598054,0.362011,-0.095993,-262.550930,49.700260,-0.244347,
-26.304404,6.277393,-3.238660,26.572828,-2.443465,-14.835340,-2.630440,0.627739,-0.244347,-256.789886,90.187001,-0.349067,
-24.883422,11.257733,14.209822,49.803396,-3.490668,-10.472025,-2.488342,1.125773,-0.349067,-225.375289,148.021544,-0.392699,
-20.400257,17.303948,44.831649,60.462143,-3.926991,-4.363233,-2.040026,1.730395,-0.392699,-163.143936,202.343304,-0.392699,
-13.079228,22.000262,73.210284,46.963146,-3.926991,0.000000,-1.307923,2.200026,-0.392699,-79.884617,233.099878,-0.392699,
-4.255816,23.784437,88.234117,17.841746,-3.926991,0.000000,-0.425582,2.378444,-0.392699,8.989257,231.362946,-0.392699,
4.458736,22.219024,87.145520,-15.654130,-3.926991,0.000000,0.445874,2.221902,-0.392699,88.285117,197.978761,-0.392699,
11.660204,17.715679,72.014682,-45.033447,-3.926991,-0.000000,1.166020,1.771568,-0.392699,146.171314,142.605896,-0.130900,
16.304705,12.003471,46.445012,-57.122079,-1.308997,26.179939,1.630471,1.200347,-0.130900,178.253132,98.901364,0.000000,
18.729889,8.677433,24.251833,-33.260384,0.000000,13.089969,1.872989,0.867743,0.000000,196.947538,75.901212,0.000000,
20.315731,6.977666,15.858427,-16.997667,0.000000,0.000000,2.031573,0.697767,0.000000,210.656499,64.539814,0.000000,
21.572491,6.168876,12.567600,-8.087897,0.000000,0.000000,2.157249,0.616888,0.000000,222.296599,59.496284,-0.008727,
22.685677,5.840738,11.131856,-3.281384,-0.087266,-0.872665,2.268568,0.584074,-0.008727,217.626716,55.138116,-0.052360,
20.664175,5.235495,-20.215022,-6.052424,-0.523599,-4.363323,2.066417,0.523550,-0.052360,191.573070,48.537139,-0.052360,
18.091293,4.583628,-25.728814,-6.518677,-0.523599,0.000000,1.809129,0.458363,-0.052360,166.289551,42.131282,-0.052360,
15.594656,3.951077,-24.966372,-6.325504,-0.523599,0.000000,1.559466,0.395108,-0.052360,156.962415,31.487298,-0.052360,
16.187496,2.492514,5.928404,-14.585629,-0.523599,0.000000,1.618750,0.249251,-0.052360,168.186038,17.009659,-0.052360,
17.254380,1.165825,10.668832,-13.266897,-0.523599,0.000000,1.725438,0.116582,-0.052360,178.326968,4.668666,-0.052360,
18.235809,-0.022555,9.814296,-11.883801,-0.523599,0.000000,1.823581,-0.002256,-0.052360,187.755527,-6.984643,-0.052360,
19.152090,-1.182163,9.162806,-11.596079,-0.523599,0.000000,1.915209,-0.118216,-0.052360,196.654281,-18.143997,0.000000,
20.035784,-2.202846,8.836939,-10.206829,0.000000,5.235988,2.003578,-0.220285,0.000000,205.941058,-24.332815,0.052360,
21.007315,-2.483764,9.715309,-2.809174,0.523599,5.235988,2.100732,-0.248376,0.052360,216.108021,-23.133253,0.052360,
22.043971,-2.123549,10.366561,3.602144,0.523599,0.000000,2.204397,-0.212355,0.052360,226.512816,-17.463936,0.065450,
23.081110,-1.493865,10.371387,6.296848,0.654499,1.309002,2.308111,-0.149386,0.065450,236.200128,-3.436638,0.279253,
23.924952,0.870941,8.438421,23.648057,2.792534,21.380352,2.392495,0.087094,0.279253,238.118985,36.113104,0.375247,
23.428017,5.891977,-4.969349,50.210358,3.752465,9.599313,2.342802,0.589198,0.375247,218.190429,95.411354,0.392699,
20.265330,12.153214,-31.626870,62.612372,3.926991,1.745254,2.026533,1.215321,0.392699,170.488040,153.895294,0.392699,
14.430667,17.441382,-58.346629,52.881672,3.926991,-0.000000,1.443067,1.744138,0.392699,101.171645,193.426586,0.392699,
6.888623,20.302982,-75.420435,28.616006,3.926991,0.000000,0.688862,2.030298,0.392699,22.471245,204.730482,0.392699,
-1.025860,20.174723,-79.144832,-1.282593,3.926991,0.000000,-0.102586,2.017472,0.392699,-52.336985,186.616786,0.392699,
-8.036503,17.225742,-70.106431,-29.489811,3.926991,0.000000,-0.803650,1.722574,0.392699,-112.131662,143.896493,0.327249,
-13.171517,12.126169,-51.350133,-50.995728,3.272492,-6.544986,-1.317152,1.212617,0.327249,-149.519788,95.409147,0.000000,
-15.971730,8.048428,-28.002128,-40.777409,0.000000,-32.724922,-1.597173,0.804843,0.000000,-170.006897,66.893207,0.000000,
-17.650156,5.915381,-16.784267,-21.330468,0.000000,0.000000,-1.765016,0.591538,0.000000,-184.166313,52.323690,0.000000,
-18.931438,4.851403,-12.812817,-10.639776,0.000000,0.000000,-1.893144,0.485140,0.000000,-189.845737,44.892697,0.043633,
-18.225015,4.239475,7.064231,-6.119281,0.436332,4.363323,-1.822502,0.423948,0.043633,-167.548777,38.974942,0.052360,
-15.715063,3.655614,25.099519,-5.838612,0.523599,0.872665,-1.571506,0.365561,0.052360,-142.885205,33.237740,0.052360,
-13.279465,3.089049,24.355975,-5.665650,0.523599,-0.000000,-1.327947,0.308905,0.052360,-118.951560,27.670332,-6.230825,
-10.916032,2.539271,23.634337,-5.497784,-62.308253,-628.318512,-1.091603,0.253927,-6.230825,-98.567447,21.317020,0.052360,
-9.752019,1.630536,11.640126,-9.087348,0.523599,628.318512,-0.975202,0.163054,0.052360,-103.468667,8.240868,0.052360,
-10.753917,0.302297,-10.018977,-13.282385,0.523599,0.000000,-1.075392,0.030230,0.052360,-112.926205,-3.300590,0.052360,
-11.669120,-0.759269,-9.152034,-10.615662,0.523599,0.000000,-1.166912,-0.075927,0.052360,-121.774085,-13.256189,0.052360,
-12.534047,-1.724396,-8.649269,-9.651272,0.523599,0.000000,-1.253405,-0.172440,0.052360,-130.153875,-22.813027,0.052360,
-13.352142,-2.681919,-8.180947,-9.575229,0.523599,-0.000000,-1.335214,-0.268192,0.052360,-138.033038,-32.582417,0.052360,
-14.117377,-3.676980,-7.652350,-9.950614,0.523599,0.000000,-1.411738,-0.367698,0.052360,-145.496400,-42.442562,0.008727,
-14.869358,-4.606562,-7.519815,-9.295820,0.087266,-4.363323,-1.486936,-0.460656,0.008727,-153.494368,-50.073858,0.000000,
-15.701093,-5.265587,-8.317345,-6.590243,0.000000,-0.872665,-1.570109,-0.526559,0.000000,-162.123486,-55.711274,0.000000,
-16.582260,-5.774468,-8.811673,-5.088810,0.000000,0.000000,-1.658226,-0.577447,0.000000,-171.097340,-60.323478,0.017453,
-17.484804,-6.220399,-9.025441,-4.459317,0.174533,1.745329,-1.748480,-0.622040,0.017453,-179.570854,-66.197420,0.013090,
-18.293374,-6.903903,-8.085704,-6.835033,0.130900,-0.436332,-1.829337,-0.690390,0.013090,-187.599921,-72.943337,0.165807,
-18.979153,-7.821511,-6.857785,-9.176080,1.658065,15.271656,-1.897915,-0.782151,0.165807,-186.900706,-94.344766,0.331613,
-18.200892,-10.854063,7.782607,-30.325522,3.316134,16.580688,-1.820089,-1.085406,0.331613,-165.036657,-132.964705,0.392699,
-14.906261,-15.071365,32.946309,-42.173017,3.926991,6.108567,-1.490626,-1.507137,0.392699,-117.310529,-171.956681,0.392699,
-9.189535,-18.475029,57.167261,-34.036645,3.926991,0.000000,-0.918954,-1.847503,0.392699,-51.337879,-193.715598,0.392699,
-2.145647,-19.647800,70.438880,-11.727704,3.926991,0.000000,-0.214565,-1.964780,0.392699,20.069221,-189.796760,0.392699,
4.880126,-18.133072,70.257730,15.147273,3.926991,0.000000,0.488013,-1.813307,0.392699,82.128949,-163.664705,0.065450,
10.150322,-15.252394,52.701953,28.806780,0.654498,-32.724923,1.015032,-1.525239,0.065450,119.637068,-142.466218,0.000000,
13.046005,-13.693008,28.956835,15.593861,0.000000,-6.544985,1.304601,-1.369301,0.000000,141.691560,-132.749348,0.000000,
14.874014,-13.075411,18.280093,6.175968,0.000000,0.000000,1.487401,-1.307541,0.000000,156.826927,-129.922926,0.026180,
16.232836,-12.960393,13.588211,1.150186,0.261799,2.617994,1.623284,-1.296039,0.026180,170.245502,-128.597541,0.052360,
17.598660,-12.764125,13.658242,1.962678,0.523599,2.617994,1.759866,-1.276413,0.052360,184.199006,-125.696033,0.052360,
19.010483,-12.409941,14.118237,3.541835,0.523599,0.000000,1.901048,-1.240994,0.052360,198.449471,-121.320174,0.052360,
20.442055,-11.914452,14.315719,4.954894,0.523599,0.000000,2.044206,-1.191445,0.052360,212.789318,-115.588117,0.052360,
21.875789,-11.286720,14.337335,6.277320,0.523599,0.000000,2.187579,-1.128672,0.052360,227.072948,-108.566445,0.052360,
23.298506,-10.531857,14.227170,7.548629,0.523599,0.000000,2.329851,-1.053186,0.052360,241.180522,-100.292683,0.052360,
24.699227,-9.653048,14.007212,8.788095,0.523599,0.000000,2.469923,-0.965305,0.052360,255.024228,-90.798194,0.052360,
26.068168,-8.652614,13.689404,10.004340,0.523599,0.000000,2.606817,-0.865261,0.052360,268.465051,-80.090595,0.052360,
27.395891,-7.532881,13.277231,11.197328,0.523599,0.000000,2.739589,-0.753288,0.052360,270.130475,-69.673966,0.052360,
25.962678,-6.655393,-14.332127,8.774881,0.523599,0.000000,2.596268,-0.665539,0.052360,244.782637,-62.027137,0.052360,
23.916040,-5.697804,-20.466378,9.575884,0.523599,0.000000,2.391604,-0.569780,0.052360,246.677585,-45.185835,0.052360,
25.176596,-3.730834,12.605559,19.669702,0.523599,0.000000,2.517660,-0.373083,0.052360,258.320730,-27.275059,0.052360,
26.283198,-2.033701,11.066019,16.971332,0.523599,0.000000,2.628320,-0.203370,0.052360,268.766364,-10.979706,0.052360,
27.286861,-0.435555,10.036632,15.981456,0.523599,0.000000,2.728686,-0.043556,0.052360,278.284429,4.899644,0.052360,
28.203002,1.153842,9.161409,15.893970,0.523599,0.000000,2.820300,0.115384,0.052360,287.431068,17.802995,0.056727,
29.114866,2.201478,9.118636,10.476358,0.567273,0.436746,2.911487,0.220148,0.056727,293.595116,39.714812,0.296731,
29.338992,5.698100,2.241261,34.966221,2.967311,24.000371,2.933899,0.569810,0.296731,283.720370,92.231277,0.383981,
27.229151,12.029124,-21.098406,63.310239,3.839810,8.724996,2.722915,1.202912,0.383981,242.635957,161.219520,0.392699,
21.677133,18.916362,-55.520181,68.872378,3.926991,0.871807,2.167713,1.891636,0.392699,169.735230,219.992114,0.392699,
13.317578,23.795920,-83.595546,48.795585,3.926991,-0.000000,1.331758,2.379592,0.392699,77.286461,249.806650,0.392699,
3.676568,25.306779,-96.410104,15.108586,3.926991,0.000000,0.367657,2.530678,0.392699,-17.999252,243.637318,0.392699,
-5.544575,23.213429,-92.211425,-20.933500,3.926991,0.000000,-0.554458,2.321343,0.392699,-100.503450,204.373825,0.392699,
-12.936941,18.099616,-73.923656,-51.138132,3.926991,-0.000000,-1.293694,1.809962,0.392699,-158.960650,140.824448,-5.890486,
-17.590398,11.025267,-46.534571,-70.743479,-58.904862,-628.318515,-1.759040,1.102527,-5.890486,-187.517830,64.858056,0.392699,
-19.147087,3.228405,-15.566895,-77.968623,3.926991,628.318515,-1.914709,0.322841,0.392699,-185.548253,-11.296600,0.392699,
-17.750341,-4.103483,13.967465,-73.318879,3.926991,0.000000,-1.775034,-0.410348,0.392699,-156.935392,-76.905637,0.392699,
-13.939708,-9.998444,38.106328,-58.949615,3.926991,0.000000,-1.393971,-0.999844,0.392699,-108.709659,-124.017947,0.392699,
-8.518104,-13.796824,54.216037,-37.983797,3.926991,0.000000,-0.851810,-1.379682,0.392699,-49.735978,-148.102446,0.392699,
-2.412243,-15.195246,61.058616,-13.984216,3.926991,-0.000000,-0.241224,-1.519525,0.392699,10.667698,-148.193128,0.392699,
3.459615,-14.241538,58.718573,9.537074,3.926991,0.000000,0.345961,-1.424154,0.392699,63.950621,-126.608921,0.392699,
8.301806,-11.290220,48.421916,29.513185,3.926991,-0.000000,0.830181,-1.129022,0.392699,103.319047,-88.424868,0.363645,
11.528491,-6.969961,32.266842,43.202585,3.636452,-2.905390,1.152849,-0.696996,0.363645,125.197922,-42.930938,0.261851,
13.016156,-2.432928,14.876649,45.370337,2.618509,-10.179427,1.301616,-0.243293,0.261851,133.419574,-2.509204,-0.087217,
13.577406,0.931705,5.612506,33.646327,-0.872166,-34.906756,1.357741,0.093171,-0.087217,141.074048,12.955122,-0.314110,
14.527622,1.130127,9.502162,1.984215,-3.141103,-22.689363,1.452762,0.113013,-0.314110,149.821191,-1.890925,-0.389774,
15.169188,-1.464033,6.415656,-25.941597,-3.897741,-7.566383,1.516919,-0.146403,-0.389774,148.222870,-38.411834,-0.392699,
14.312596,-5.646865,-8.565917,-41.828318,-3.926991,-0.292498,1.431260,-0.564686,-0.392699,128.337120,-81.635725,-0.392699,
11.513631,-9.871941,-27.989651,-42.250764,-3.926991,0.000000,1.151363,-0.987194,-0.392699,90.354268,-117.915320,-0.392699,
7.083632,-12.939805,-44.299993,-30.678639,-3.926991,0.000000,0.708363,-1.293981,-0.392699,40.197808,-138.107031,-0.392699,
1.769658,-14.148063,-53.139732,-12.082582,-3.926991,0.000000,0.176966,-1.414806,-0.392699,-13.638777,-138.113541,-0.392699,
-3.540985,-13.288400,-53.106432,8.596636,-3.926991,0.000000,-0.354098,-1.328840,-0.392699,-62.543355,-118.329823,-0.392699,
-8.028539,-10.562533,-44.875544,27.258663,-3.926991,0.000000,-0.802854,-1.056253,-0.392699,-99.400488,-82.604135,5.890486,
-11.069246,-6.467309,-30.407065,40.952246,58.904862,628.318515,-1.106925,-0.646731,5.890486,-119.420681,-36.990683,-0.392699,
-12.301895,-1.675480,-12.326494,47.918291,-3.926991,-628.318515,-1.230190,-0.167548,-0.392699,-121.640027,10.227020,-0.130900,
-11.987359,2.701922,3.145361,43.774013,-1.308997,26.179939,-1.198736,0.270192,-0.130900,-118.672067,42.977944,0.000000,
-11.839777,5.247501,1.475821,25.455793,0.000000,13.089969,-1.183978,0.524750,0.000000,-119.490991,62.162913,0.000000,
-12.071565,6.816518,-2.317877,15.690174,0.000000,0.000000,-1.207156,0.681652,0.000000,-123.406171,74.783922,0.000000,
-12.559908,7.904835,-4.883436,10.883162,0.000000,0.000000,-1.255991,0.790483,0.000000,-129.237330,84.104861,0.000000,
-13.198824,8.747612,-6.389155,8.427776,0.000000,0.000000,-1.319882,0.874761,0.000000,-136.155711,91.720233,0.000000,
-13.921468,9.462485,-7.226438,7.148725,0.000000,0.000000,-1.392147,0.946248,0.000000,-142.622552,98.199348,-0.043633,
-14.152401,9.835970,-2.309333,3.734852,-0.436332,-4.363323,-1.415240,0.983597,-0.043633,-129.444178,89.964173,-0.052360,
-12.070417,8.388984,20.819836,-14.469862,-0.523599,-0.872665,-1.207042,0.838898,-0.052360,-108.881134,75.672783,-0.052360,
-10.051948,6.986140,20.184691,-14.028434,-0.523599,0.000000,-1.005195,0.698614,-0.052360,-94.476495,69.935660,-0.052360,
-9.398043,7.540740,6.539048,5.545997,-0.523599,-0.000000,-0.939804,0.754074,-0.052360,-94.267054,83.547842,-0.052360,
-9.450300,8.920101,-0.522562,13.793612,-0.523599,0.000000,-0.945030,0.892010,-0.052360,-94.803698,96.850994,-0.052360,
-9.497495,10.225911,-0.471951,13.058095,-0.523599,0.000000,-0.949749,1.022591,-0.052360,-95.020277,109.760378,-0.052360,
-9.496212,11.510876,0.012828,12.849649,-0.523599,0.000000,-0.949621,1.151088,-0.052360,-94.585250,122.608386,-0.052360,
-9.419730,12.797381,0.764822,12.865052,-0.523599,0.000000,-0.941973,1.279738,-0.052360,-93.320535,135.510037,-0.034907,
-9.265741,14.084803,1.539884,12.874217,-0.349066,1.745329,-0.926574,1.408480,-0.034907,-92.766739,147.601891,0.000000,
-9.321971,15.218322,-0.562300,11.335191,0.000000,3.490658,-0.932197,1.521832,0.000000,-94.617195,158.127680,0.000000,
